id,Predicted score
126753,0
37877,0
286954,0
395452,0
508435,0
113489,0
269801,0
571891,0
5769,0
235909,0
480748,0
195064,0
293161,0
97426,0
420064,0
196786,0
402087,0
442976,0
566451,0
279863,0
533275,0
47902,0
90151,0
360225,0
305091,0
124145,0
12419,0
99091,0
451402,0
419967,0
599450,0
55071,0
363094,0
212912,0
287702,0
339455,0
63423,0
95126,0
166985,0
487310,0
54135,0
240372,0
392487,0
611890,0
75803,0
341557,0
64299,0
114873,0
388582,0
94798,0
306556,0
168225,0
115368,0
209310,0
455351,0
517220,0
229282,0
11089,0
278931,0
395131,0
133666,0
329776,0
384877,0
135098,0
475184,0
579366,0
41403,0
125586,0
533152,0
68997,0
416204,0
33325,0
60859,0
516096,0
272770,0
84088,0
415703,0
48020,0
406982,0
214666,0
478747,0
320767,0
372147,0
631854,0
621468,0
364714,0
382770,0
47123,0
80588,0
634107,0
206166,0
476645,0
438719,0
327067,0
341852,0
179941,0
436996,1
36859,0
269599,0
59347,0
140342,0
229243,0
64018,0
101019,0
85289,0
205048,0
3815,0
567853,0
152686,0
535123,0
295348,0
175245,0
186274,0
522861,0
128989,0
135008,0
84543,0
482052,0
378624,1
424306,0
220916,0
588462,0
348938,0
594866,0
453013,0
296932,0
406450,0
583765,0
127585,0
294570,0
226523,0
56394,0
624356,0
259552,0
316955,0
241728,0
322393,0
244706,0
415053,0
151019,0
539654,0
128277,0
335682,0
460320,0
372892,0
32727,0
575883,0
461606,0
344566,0
563864,0
573929,0
231606,0
635772,0
112297,0
501236,0
94743,0
420548,0
471069,0
210319,0
517073,0
226976,0
580219,0
302364,0
491637,0
173228,0
145342,0
272917,0
226300,0
395586,0
397507,0
131896,0
580272,0
121833,0
410781,0
88383,0
485062,0
350924,0
558096,0
153305,0
28482,0
621811,0
444426,0
438291,0
187681,0
396576,0
350335,0
23736,0
279154,0
466151,0
382478,0
312055,0
532137,0
621409,0
105111,0
147328,0
458689,0
313263,0
47372,0
178286,0
290652,0
173531,0
392464,0
9223,0
295942,0
478192,0
471644,0
217911,0
204828,0
427931,0
570177,0
355522,0
535676,0
318014,0
503113,0
384715,0
573454,0
10076,0
48267,0
488546,0
68051,0
34335,0
82467,0
474099,0
416415,0
445661,0
458742,0
258018,0
625486,0
494901,0
612739,0
426200,0
473972,0
426388,0
585368,0
191238,0
404562,0
95876,0
45243,0
553300,0
342122,0
134812,0
38382,0
316979,0
126834,0
456534,0
619335,0
629613,0
600697,0
43107,0
231886,0
611041,0
349691,0
185811,0
285585,0
508366,0
163668,0
395772,0
216501,0
168245,0
565160,0
131136,0
308529,0
522359,0
172245,0
260062,0
3188,0
110202,0
515509,0
310340,0
214615,0
389201,0
104698,0
107004,0
369619,0
307269,0
627132,0
6410,0
268523,0
547734,0
528344,0
520115,0
458553,0
18740,0
169215,0
603554,0
158108,0
588122,0
126863,0
144476,0
591553,0
15612,0
418216,0
24991,0
621702,0
391904,0
635021,0
148902,0
35041,0
42439,0
445692,0
151128,0
425703,0
339913,0
308701,0
273500,0
387911,0
554207,0
120406,0
120674,0
462466,0
249545,0
595281,0
429413,0
140174,0
285216,0
62816,0
347426,0
76220,0
625296,0
608680,0
530474,0
204650,0
249030,0
183664,0
84532,0
324658,0
215312,0
526466,0
319637,0
519286,0
178599,0
572726,0
485731,0
536037,0
7487,0
327147,0
141614,0
229528,1
401558,0
38152,0
202729,0
399579,0
65557,0
552991,0
245074,0
439429,0
186893,0
250361,0
2404,0
477968,0
504808,0
21433,0
508542,0
623042,0
514554,0
482624,0
470911,0
268610,0
16439,0
184619,0
5361,0
248213,0
626479,0
374756,0
43926,0
61216,0
150574,0
9790,0
461349,0
607823,0
9587,0
66571,0
351842,0
569764,0
428654,0
56459,0
491212,0
175170,0
449946,0
511739,0
65858,0
106901,0
212295,0
82163,0
269735,0
566041,0
351597,0
485017,0
185729,0
224351,0
504422,0
221252,0
35006,0
631123,0
57247,0
279561,0
409487,0
128762,0
33393,0
245108,0
384204,0
495780,0
239328,0
604507,0
352359,0
326499,0
162078,0
521940,0
39521,0
223761,0
244710,0
250059,0
35587,0
320001,0
305220,0
212243,0
247549,0
197452,0
191846,0
581918,0
21651,0
598952,0
483563,0
317623,0
547152,0
519335,0
259775,0
164166,0
536795,0
104178,0
66585,0
257272,0
198338,0
396714,0
265406,0
208854,0
638409,0
578388,0
624294,0
389690,0
456059,0
503762,0
9731,0
499905,0
40633,0
1834,0
57400,0
528677,0
387557,0
376229,0
255335,0
342499,0
618031,0
358513,0
505098,0
535201,0
420408,0
554359,0
366970,0
210187,0
591255,0
256523,0
331402,0
71212,0
323091,0
519065,0
129121,0
491232,0
54327,0
70864,0
17396,0
113824,0
314897,0
291534,0
449889,0
117209,0
150934,0
236766,0
207295,0
31262,0
151695,0
51048,0
393928,0
9403,0
594493,0
346826,0
464362,0
598196,0
44361,0
49486,0
13888,0
601991,0
220850,0
1083,0
284813,0
402430,0
410992,0
187104,0
393487,0
493305,0
361022,0
167586,0
97955,0
126566,0
496428,0
635645,0
124750,0
262836,0
416247,0
234393,0
248132,0
400916,0
517098,0
30892,0
243967,0
254952,0
635014,0
312676,0
189997,0
364572,0
161502,0
489065,0
102731,0
449906,0
225926,0
183254,0
196746,0
207630,0
563628,0
558111,0
23206,0
275899,0
354566,0
148438,0
219367,0
537728,0
69535,0
252742,0
559524,0
442614,0
273269,0
309728,0
14372,0
577207,0
1246,0
58816,0
11466,0
466596,0
307212,0
141938,0
567389,0
492581,0
539367,0
466631,0
96653,0
184131,0
582829,0
532333,0
515972,0
550542,0
382786,0
470586,0
409926,0
356305,0
532712,0
448565,0
101089,0
276621,0
619409,0
568191,0
218755,0
236519,0
548095,0
171288,0
195647,0
493939,0
299150,0
505567,0
45996,0
129357,0
578588,0
419292,0
288144,0
146524,0
357479,0
408430,0
492248,0
325903,0
190526,0
613236,1
421515,1
560334,0
50668,0
521691,0
123146,0
540829,0
349032,0
185696,0
268078,0
367401,0
246240,0
305240,0
539086,0
180871,0
38521,0
372604,0
601105,0
530664,0
411032,0
147694,0
423395,0
416344,0
212673,0
399357,0
455866,0
85608,0
52117,0
500210,0
309905,0
439641,0
427553,0
516064,0
85502,0
310156,0
474515,0
238337,0
320770,0
234293,0
134305,0
232008,0
511708,0
89870,0
131060,0
237659,0
359526,0
456711,0
92431,0
7371,0
508513,0
238719,0
392372,0
603923,0
38132,0
467374,0
182659,0
219729,0
632490,0
97439,0
137406,0
70507,0
257634,0
485534,0
129391,0
209871,0
169336,0
597630,0
364376,0
52244,0
144311,0
499497,0
164841,0
363321,0
617560,0
11897,0
576629,0
511153,0
111045,0
440934,0
61768,0
209281,0
269318,0
157397,0
9736,0
10351,0
343205,0
612297,0
435966,0
365467,0
623424,0
231280,0
91486,0
286162,0
321186,0
483189,0
547654,0
184612,0
300832,0
132916,0
513357,0
115370,0
438084,0
82413,0
196196,0
419874,0
20696,0
87880,0
506460,0
352995,0
501628,0
267690,0
456945,0
533495,0
570900,0
571880,0
205866,0
501177,0
2407,0
253222,0
24150,0
488329,0
475713,0
94320,0
499608,0
468185,0
70218,0
583706,0
66384,0
422466,0
21466,0
222146,0
385205,0
315927,0
119267,0
90046,0
379260,0
299398,0
391122,0
261015,0
18158,0
289505,0
383387,0
255400,0
239812,0
539895,0
255406,0
99846,0
222931,0
288939,0
83899,0
21066,0
246538,0
279080,0
287453,0
155282,0
358853,0
37153,0
32234,0
389691,0
26729,0
77797,0
355991,0
276228,0
537684,0
578407,0
302394,0
476723,0
239717,0
249164,0
117192,0
113937,0
136486,0
323599,0
321349,0
292866,0
464669,0
21938,0
614760,0
49976,0
445237,0
594875,0
365386,0
181628,0
305399,0
27467,0
381876,0
486823,0
19737,0
43484,0
177618,0
627522,0
136251,0
558768,0
630720,0
398594,0
565871,0
232007,0
163189,0
542191,0
282189,0
21909,0
418471,0
141023,0
476496,0
447227,0
260327,0
503142,0
43816,0
164191,0
449458,0
45247,0
440925,0
202689,0
370021,0
91436,0
195492,0
575185,0
617914,0
62703,0
491693,0
279689,0
112394,0
56754,0
562380,0
439279,0
5715,0
173098,1
34058,0
31881,0
530340,0
480387,0
520249,0
460066,0
401475,0
422201,0
612727,0
423606,0
97537,0
54884,0
530777,0
531363,0
396275,0
225608,0
475485,0
175106,0
366692,0
243364,0
203682,0
126767,0
73211,0
497048,0
183430,0
632551,0
341591,0
573462,0
450943,0
110012,0
32358,0
302141,0
223439,0
89003,0
414434,0
211391,0
524075,0
355178,0
450552,0
310514,0
197488,0
117030,0
78391,0
443751,0
72367,0
79258,0
528286,0
191075,0
280112,0
553197,0
248283,0
34312,0
488010,0
124669,0
92548,0
566631,0
603162,0
58972,0
354052,0
198243,0
144897,0
612196,0
61332,0
594543,0
433337,0
273577,0
282900,0
609297,0
490259,0
533729,0
636005,0
269668,0
46456,0
489174,0
35046,0
429925,0
609313,0
630345,0
190646,0
159299,0
81630,0
75431,0
448433,0
65065,0
381182,0
93310,0
421408,0
87949,0
245267,0
497850,0
325025,0
171645,0
84678,0
372127,0
525915,0
163486,0
273627,0
483486,0
136121,0
211283,1
268776,0
34495,0
490431,0
436414,0
493078,0
504395,0
123848,0
353522,0
635200,0
154082,0
581893,0
267239,0
141745,0
607882,0
10146,0
17674,0
183228,0
539566,1
81628,0
317364,0
539527,0
506428,0
440545,0
311924,0
63861,1
516268,0
449227,0
34683,0
209111,0
508375,0
89839,0
69683,0
224235,0
112671,0
19483,0
293747,0
457921,0
563522,0
303619,0
24316,0
264742,0
497414,0
140012,0
49826,0
335854,0
597065,0
133455,0
467944,0
570809,0
67459,0
417987,0
2343,0
265662,0
90934,0
437315,0
35884,0
347221,0
184799,0
106626,0
128604,0
366143,0
637134,0
49392,0
77366,0
104853,0
417970,0
281148,0
506004,0
114306,0
39839,0
237529,0
100967,0
128954,0
637028,0
146491,0
417777,0
452910,0
546768,0
325319,0
363541,0
115301,0
181852,0
169866,0
8499,0
333892,0
412548,0
207673,0
253384,0
355355,0
113006,0
561592,0
42665,0
53152,0
543343,0
228909,0
248398,0
208698,0
366965,0
342997,1
28031,0
141313,0
38273,0
495994,0
24223,0
389036,0
322619,0
595492,0
529058,0
121157,0
435028,0
302673,0
173133,0
418332,0
201746,0
340647,0
253441,0
474264,0
536567,0
611774,0
320200,0
405698,0
468031,0
120264,0
254282,0
420907,0
624744,0
200584,0
106541,0
563621,0
69651,0
629001,0
465358,0
599426,0
523643,0
131178,0
357052,0
47164,0
424984,0
385518,0
604244,0
391027,0
635803,0
333009,0
140949,0
526961,0
161548,0
602853,0
608225,0
387304,0
107331,0
18565,0
613375,0
444008,0
564647,0
383978,0
590071,0
630716,0
4608,0
216436,0
108988,0
241008,0
613426,0
249271,0
241731,0
583503,0
374397,0
283406,0
584229,0
435162,0
442401,0
40522,0
435331,0
317565,0
93677,0
409391,0
634070,0
63811,0
425093,0
485810,0
466454,0
101823,0
389437,0
475239,0
273284,0
543472,0
588718,0
175739,0
545641,0
254341,0
454057,0
199637,0
550858,0
615237,0
145909,0
605141,0
448857,0
40178,0
52729,0
50083,0
284052,0
361110,0
316913,0
178385,0
421289,0
223965,0
548569,0
354110,0
484878,0
626653,0
337048,0
108435,0
74902,0
29394,0
415500,0
517417,0
133251,0
112763,0
357144,0
448630,0
227667,0
274117,0
374035,0
173412,0
254977,0
167787,0
432534,0
213348,0
154772,0
340812,0
206373,0
431674,0
605906,0
179418,0
183231,0
279045,0
465782,0
388022,0
402226,0
523650,0
476922,0
91977,0
145470,0
374710,0
542151,0
423612,0
416208,0
41628,0
581600,0
255599,0
563047,0
465411,0
608053,0
284062,0
618254,0
531085,0
318375,0
467040,0
173441,0
98810,0
163148,0
376020,1
210739,0
64207,0
288318,0
9142,0
267210,0
222256,1
222397,0
489512,0
262298,0
619326,0
331389,0
567264,0
125317,0
208846,0
387003,0
501350,0
486505,0
591565,0
23702,0
148383,0
622276,0
490268,0
544998,0
75458,0
372413,0
424646,0
363946,0
82668,0
542549,0
463236,0
536969,0
266399,0
76245,0
417670,0
34783,0
355858,0
523495,0
316362,0
493666,0
414706,0
344037,0
136232,0
582020,0
41424,0
117196,0
217566,0
370441,0
332391,0
438962,0
37869,0
216634,0
221732,0
48291,0
157331,0
525395,0
227731,0
39402,0
572366,0
199040,0
437695,0
162577,0
564686,0
333308,0
597137,0
197613,0
272926,0
507466,0
317697,0
343629,0
300002,0
232909,0
61518,0
65338,0
553431,0
420616,0
125716,0
490770,0
52180,0
110927,0
163037,0
540613,0
378891,0
99952,0
495347,0
152143,0
486631,0
385271,0
277048,0
491989,0
561975,0
406666,0
387920,0
352844,0
148601,0
97177,0
360511,0
261831,0
25181,0
546185,0
100300,0
167516,0
314014,0
496829,0
212702,0
127133,0
54576,0
116604,0
85093,0
632316,0
163377,0
296862,0
407798,0
211644,0
121326,0
454504,0
539353,0
262257,0
521932,0
20364,0
21194,0
600499,0
582059,0
599507,0
375548,0
283795,0
125404,0
560669,0
502057,1
89832,0
624077,0
216006,0
259808,0
77214,1
93864,0
331668,0
60275,0
84045,0
388645,0
488641,0
8686,0
141411,0
192812,0
342631,0
405502,0
328270,0
375204,0
572359,0
568280,0
600811,0
38363,0
504628,0
111003,0
519127,0
605462,0
301732,0
156982,0
360749,0
556786,0
202785,0
73488,0
524386,0
439349,0
110325,0
508846,0
508530,0
267487,0
506135,0
374595,0
222551,0
491751,0
620104,0
268125,0
282200,0
43543,0
399964,0
61366,0
529373,0
425589,0
436335,0
206445,0
350374,0
551736,0
492639,1
254477,0
129471,0
164538,0
212165,0
5143,0
141811,0
174627,0
523343,0
220450,0
215204,0
347669,0
528033,0
383612,0
284424,0
576330,0
393287,0
377666,0
547460,0
255775,0
455447,0
241502,0
152287,0
263964,0
537320,0
614441,0
349096,0
569385,0
632853,0
505766,0
474942,0
85368,0
278105,0
322216,0
350908,0
40615,0
634572,0
386993,0
78082,0
351335,0
528756,0
454020,0
564402,0
439804,0
177191,0
565129,0
182012,0
35496,0
48308,0
122838,0
274485,0
360110,0
440244,0
548210,0
221946,0
52832,0
110361,0
615829,0
143151,0
405012,0
59268,0
264159,0
522261,0
241208,0
52039,0
446452,0
386452,0
543865,0
225546,0
73267,0
217119,0
182958,0
109870,0
437939,0
306409,0
518735,0
505158,0
332978,0
257581,0
341125,0
504977,0
50488,0
616899,0
350233,0
209098,0
337577,0
454368,0
7677,0
381259,0
459377,0
234697,0
501534,0
52476,0
343713,0
294647,0
501491,0
509465,0
218406,0
453195,0
306816,0
114763,0
604,0
476303,0
238338,0
591529,0
151029,0
62706,0
567453,0
391558,0
349156,0
475115,0
68837,0
385324,0
249005,0
631853,0
164037,0
614328,0
452810,0
583974,0
199389,0
98511,0
155363,0
90017,0
596338,0
300966,0
626357,0
320112,0
534328,0
335549,0
528386,0
460414,0
180431,0
210364,0
517739,0
312705,0
359165,0
427899,0
50210,0
313779,0
465735,0
24041,0
319678,0
617682,0
604448,0
360758,0
559583,0
116875,0
100353,0
341531,0
314420,0
381204,0
311864,0
395133,0
501065,0
4949,0
241449,0
153365,0
360117,0
337794,0
434153,0
170593,0
311445,0
523989,0
223458,0
307378,0
600680,0
587950,0
270981,0
121445,0
81504,0
200536,0
378368,0
553860,1
482234,0
566643,0
130156,0
315658,0
501763,0
492527,0
110720,0
438197,0
192794,0
285189,0
576405,0
315479,0
603814,1
398217,0
230152,1
255659,0
161886,0
603859,0
161276,0
567066,0
219645,0
488259,0
392830,0
254741,0
584037,0
260347,0
261721,0
385739,0
499283,0
346038,0
343457,0
471520,0
27220,0
503650,0
485652,0
385396,0
303047,0
358265,0
566922,1
431242,0
267704,0
161768,0
402265,0
592360,0
421482,0
80081,0
527097,0
591147,0
127700,0
563626,0
158119,0
124285,0
131893,0
598832,0
92932,0
576072,0
630876,0
27536,0
33586,0
447900,0
231082,0
55410,0
563926,0
610073,0
117099,0
580924,0
284981,0
554109,0
121622,0
574193,0
234069,0
355695,0
256284,0
402947,0
465783,0
354225,0
236910,0
487467,0
167718,0
476594,0
255096,0
256139,0
325964,0
393357,0
274703,0
52230,0
623217,0
157884,0
268995,0
11710,0
345664,0
211835,0
430146,0
457177,0
220211,0
630180,0
313849,0
558680,0
126286,0
180140,0
401162,0
287092,0
494033,0
96347,0
518658,0
451399,0
94760,0
305590,0
535854,0
260942,0
587718,0
28189,0
86278,0
504569,0
226381,0
266043,0
77349,0
80732,0
561949,0
521819,0
373164,0
207910,0
59363,0
595257,0
421488,0
87350,0
302300,0
365226,0
183191,0
233356,0
188369,0
69955,0
127756,0
365711,0
612139,0
49688,0
542275,0
635451,0
514925,0
567905,0
392759,0
326188,0
299535,0
229483,0
607158,0
23198,0
542745,0
320267,0
370004,0
42151,0
168644,0
348693,0
108023,0
337283,0
553961,0
183704,0
590874,0
551766,0
393619,1
626171,0
327895,0
559695,0
169356,0
263601,0
131922,0
580093,0
455826,0
325039,0
481524,0
513707,0
612857,0
601346,0
302382,0
529594,0
304940,0
495287,0
631508,0
122014,0
21062,0
520349,0
583014,0
285579,0
553196,0
567782,0
523163,0
367400,0
112938,0
547913,0
303039,0
72612,0
538312,0
406888,0
419847,0
626393,0
388450,0
304327,0
202403,0
483462,0
25957,0
564790,0
302507,0
272880,0
543055,0
527888,0
509309,0
583202,0
591870,0
104232,0
16644,0
319589,0
186098,0
523103,0
410794,0
147499,0
31823,0
150664,0
91065,0
606378,0
392278,0
467577,0
444322,0
312517,0
434152,0
374423,0
207108,0
392433,0
587557,0
324540,0
416875,0
426474,0
60191,0
105525,0
43611,0
193498,0
491734,0
84323,0
229862,0
21164,0
247049,0
304165,0
317808,0
140701,0
497245,0
177773,0
540247,0
568117,0
489531,0
270738,0
414331,0
423776,0
263134,0
262066,0
29580,0
447694,0
605427,0
583259,0
176593,0
184412,0
274895,0
578941,0
615549,0
225622,0
69862,0
71731,0
325769,0
379337,0
573063,0
260509,0
311194,0
544351,0
293278,0
476073,0
258154,0
200085,0
521527,0
165624,0
538461,0
489998,0
72708,0
319781,0
258359,0
460762,0
288927,0
5189,1
249141,0
58645,0
24707,0
438015,0
546373,0
471481,0
228808,0
323682,0
210823,0
277805,0
358384,0
570971,0
535328,0
427440,0
558135,0
507654,0
636067,0
552975,0
148079,0
467642,0
339170,0
499312,0
566510,0
308484,0
305072,0
210879,0
266939,0
477866,0
235510,0
413623,0
484467,0
268416,0
283632,0
565523,0
279237,0
67523,0
595230,0
625736,0
104159,1
512658,0
278007,0
172398,0
30006,0
418608,0
14566,0
102851,0
484922,0
456205,0
512455,0
317021,0
601597,0
434838,0
213697,0
349063,0
282009,0
261515,0
86167,0
561006,0
403647,0
95655,0
389226,0
572113,0
482281,0
140845,0
412423,0
354530,0
124142,0
268123,0
542709,0
558325,0
494325,0
186153,0
137642,0
75271,0
61307,0
455928,0
122880,0
161760,0
427813,0
298595,0
271023,0
284701,0
501652,0
555368,0
394276,0
541501,0
248257,0
322284,0
291215,0
498368,0
85766,0
127223,0
468413,0
529284,0
79445,0
546491,0
603644,1
328372,0
310502,0
28856,0
337333,0
68472,0
83865,0
512826,0
47712,0
421360,0
598618,0
331868,0
520223,0
107384,0
110464,0
124196,0
97511,0
112967,0
186975,0
281020,0
362052,0
100858,0
535046,0
38779,0
465530,0
257833,0
426686,0
633776,0
514567,0
331349,0
34529,0
626672,0
260924,0
131398,0
600951,0
346023,0
540048,0
415420,0
160368,0
620601,0
276211,0
636718,0
354140,0
169090,0
509003,0
107911,0
264406,0
408953,0
290448,0
260531,0
195352,0
274838,0
536738,0
280866,0
9394,0
326892,0
66142,0
211256,0
105696,0
510072,0
285495,1
520481,0
7886,0
181937,0
214449,0
403876,0
183975,0
167182,0
22376,0
253162,0
475433,0
361340,0
296390,0
233763,0
617658,0
421957,0
631518,0
29291,0
194277,0
61668,0
180229,0
100422,0
388802,0
124400,0
97385,0
15536,0
19341,0
89580,0
63847,0
418448,0
290372,0
284447,0
57438,0
332181,0
460783,0
319940,0
619987,0
366629,0
345459,0
59452,0
250478,0
478395,0
463238,0
161344,0
357699,0
155369,0
611557,0
294812,0
605236,0
329545,0
287196,0
227937,0
333036,0
238601,0
450817,0
543265,0
535546,0
488446,0
221135,1
395996,0
267258,0
179470,0
427738,0
286509,0
54237,0
390785,0
176294,0
481471,0
305393,0
241624,0
163279,0
236021,0
137400,0
582833,0
417210,0
453775,0
307492,0
396445,0
129295,0
629127,0
290322,0
334943,0
374933,0
449521,0
462090,0
135117,0
344868,0
228828,0
129278,0
349592,0
602752,0
2955,0
372444,0
560707,0
551833,0
174688,0
12433,0
613425,0
101974,0
449802,0
605337,0
215840,0
634297,0
187174,0
574922,0
140028,0
181841,0
157164,0
114570,0
556026,0
212959,0
271838,0
4344,0
411521,0
211274,0
423364,0
391699,0
176178,0
270332,0
492207,0
337943,0
457920,0
211710,0
278829,0
3387,0
478608,0
123385,0
453928,0
169407,0
549714,0
203048,0
211657,0
155547,0
209773,0
374191,0
627074,0
369690,0
398090,0
549823,0
38981,0
372324,0
456102,0
587863,0
249437,0
432535,0
602059,0
282377,0
305126,0
97489,0
447296,0
391430,0
533253,0
524783,0
29830,0
353186,0
547122,0
58941,0
344226,0
562568,0
262308,0
463995,0
207565,0
47277,0
635398,0
315894,0
325306,0
495224,0
163963,0
342186,0
36877,0
568008,0
433342,0
293206,0
153306,0
453837,0
297229,0
464225,0
525720,0
391161,0
183656,0
415089,0
33494,0
533188,0
459392,0
451557,0
391474,0
477781,0
266088,0
152334,0
324276,0
276989,0
288242,0
279843,0
510752,0
585911,0
338989,0
609956,1
609269,0
507578,0
186463,0
555236,0
234453,0
262614,0
327038,0
478539,0
346270,0
26008,0
39355,0
414423,0
548093,0
111284,0
284190,0
433817,0
630552,0
556788,0
524989,0
412436,0
108840,0
196835,0
215115,0
508540,0
270720,0
114032,0
216555,0
404935,0
554908,0
256853,0
572942,0
538264,0
203462,0
24969,0
623730,0
571807,0
75017,0
615974,0
272199,0
620314,0
342394,0
243117,0
425392,0
393690,0
27518,0
85109,0
90623,0
442413,0
358905,0
600491,0
553339,0
506347,0
414241,0
623143,0
208141,0
290253,0
578533,0
411556,0
162182,0
210168,0
10893,0
147067,0
343498,0
42079,0
1134,0
76530,0
496037,0
528076,0
578522,0
504336,0
626853,0
161813,0
315454,0
10571,0
258356,0
442479,0
129169,0
403795,0
180400,0
628288,0
3774,0
608190,0
124709,0
92427,0
170147,0
520532,0
7734,0
191605,0
80679,0
600873,0
113311,0
460100,0
569603,0
346016,0
128230,0
59519,0
576383,0
396228,0
320263,0
603011,0
201198,0
413187,0
371976,0
126800,0
108025,0
505445,0
447328,0
494508,0
11298,0
513717,0
417495,0
93008,0
113182,0
14145,0
130171,0
205300,0
595051,0
47458,0
94986,0
372885,0
258827,0
234656,0
382800,0
156914,0
311995,0
111923,0
355547,0
436943,0
97142,0
395119,0
539088,0
564705,0
138318,0
565892,0
616564,0
492323,0
135255,0
349799,0
305855,0
459466,0
17237,0
345774,0
138859,0
23740,0
289720,0
216183,0
575722,0
534796,0
421888,0
594990,0
336110,0
469666,0
562075,0
266267,0
107363,0
182394,0
179494,0
188555,0
355276,0
527001,0
28757,0
542393,0
612061,0
123269,0
625082,0
477754,0
78233,0
202756,0
339953,0
164486,0
271614,0
114444,0
583125,0
570969,0
251412,0
134030,0
267640,0
247577,0
148423,0
570804,0
260130,0
124099,0
87965,0
255445,0
137669,0
449740,0
19398,0
50899,0
227439,0
219576,0
587078,0
358376,0
15407,0
538873,0
306791,0
307020,0
192429,0
172489,0
189435,0
525523,0
207154,0
142570,0
503439,0
534664,1
468267,0
420396,0
142477,0
567570,0
155003,0
453853,0
75455,0
545539,0
238001,0
533849,0
78836,0
157930,0
525189,0
553299,0
519584,0
518846,0
612406,0
331501,0
303499,0
14237,0
617828,0
534000,0
183555,0
515490,0
500082,0
500826,0
7396,0
371710,0
613658,0
24217,0
300377,0
83674,0
285798,0
25796,0
257743,0
194440,0
478602,0
558064,0
457363,0
290620,0
396977,0
562606,0
258966,0
199566,0
222729,0
94277,0
243490,0
135739,0
451986,0
66317,0
13147,0
213811,0
22180,0
450469,0
311575,0
369430,0
17301,0
90557,0
173324,0
300587,0
297463,0
306856,0
243891,0
458532,0
588011,0
189020,0
383756,0
418416,0
227174,0
563142,0
319559,0
538348,0
619217,0
207805,0
479050,0
103020,0
208186,0
174043,0
489740,0
479932,0
6536,0
387468,0
339832,0
68407,0
67949,0
284733,0
458610,0
123100,0
240105,0
296672,0
97774,0
488850,0
358879,0
572050,0
619515,0
572684,0
470635,0
498359,0
597143,0
627332,0
64795,0
369645,0
7991,0
111462,0
326124,1
260897,0
482891,0
630681,0
447200,0
220290,0
506168,0
596056,0
291792,0
17850,0
121716,0
427919,0
94088,0
93269,0
504107,0
359476,0
166925,0
116685,0
283792,0
169836,0
172422,0
127491,0
522889,0
613439,0
483787,0
524594,0
551326,0
141332,0
377521,0
612418,0
440632,0
47686,0
536933,0
292453,0
79181,0
556774,0
334625,0
629358,0
597289,0
572875,0
197004,0
66134,0
143221,0
556375,0
66781,0
568782,0
222602,0
427843,0
318676,0
321933,0
530052,0
579398,0
413099,0
82683,0
209857,0
479563,0
92320,0
357030,0
522211,0
580774,0
79154,0
394847,0
396217,0
54469,0
181469,0
578998,0
386889,0
217642,0
277234,0
239371,0
524601,0
258123,0
373603,0
52449,0
430751,0
321058,0
150830,0
329673,0
272505,0
211023,0
76767,0
488551,0
122067,0
146197,0
230568,0
546059,0
360014,0
520927,0
345585,0
282507,0
482523,0
310141,0
233237,0
424591,0
573393,0
298381,0
187471,0
340744,0
108028,0
117564,0
243143,0
303410,0
372734,0
580347,0
606645,0
190943,0
634034,0
299755,0
60584,0
250339,0
42485,0
589683,0
391419,0
4969,0
286120,0
465920,0
500062,0
117404,0
229308,0
128516,0
320105,0
399958,0
605571,0
456133,0
321778,0
396599,0
176900,0
177148,0
348330,0
325305,0
47115,0
181860,0
512817,1
45640,0
288278,0
324637,0
555297,0
240381,0
450523,0
175727,0
611961,0
613190,0
56433,1
589075,0
514134,0
609826,0
148400,0
272563,0
6969,0
167507,0
269381,0
170259,0
258090,0
344502,0
376619,0
207964,0
418595,0
487384,0
513020,0
85581,0
138762,0
497299,0
145851,0
524501,0
396699,0
372332,0
59474,0
31558,0
134320,0
612103,0
354987,0
340001,0
626398,0
483375,0
318079,0
535276,0
549307,0
419296,0
475735,0
211305,0
231045,0
241962,0
448039,0
590134,0
23183,0
619209,0
325119,0
625396,0
331036,0
301652,0
583859,0
229359,0
110941,0
86691,0
479576,0
328330,0
351246,0
101808,0
560910,0
525951,0
558324,0
209130,0
328347,0
490621,0
141110,0
471871,0
18421,0
187397,0
335777,0
197344,0
277052,0
234731,0
394963,0
466056,0
534182,0
621096,0
64344,0
70490,0
58158,0
372379,0
590404,0
333052,0
563180,0
95047,0
336046,0
233159,0
478131,0
362987,0
190589,0
506737,0
145112,0
434454,0
139139,0
479300,0
328625,0
303351,0
178081,0
287994,0
324579,0
554667,0
112699,0
182063,0
589352,0
369726,0
194769,0
584873,0
201867,0
377170,0
118986,0
116419,1
564193,0
543278,0
268571,0
211104,0
589742,0
253244,0
508499,0
107317,0
91418,0
584321,0
434437,0
279840,0
222177,0
305582,0
34903,0
11253,0
491834,0
238117,0
413609,0
493480,0
509011,0
436843,0
220372,0
148965,0
327306,0
378218,0
102283,0
405138,0
471830,0
267038,0
361434,0
358197,0
414359,0
216153,0
159215,0
415123,0
55768,0
217032,0
607912,0
462674,0
27435,0
437214,0
366207,0
219379,0
257082,0
373795,0
630954,0
550667,0
410631,1
131709,0
463418,0
191967,0
386326,0
211957,0
538591,0
436232,0
209574,0
257161,0
414894,0
282869,0
88657,0
554098,0
63769,0
367010,0
440003,0
206962,0
474689,0
67953,0
304749,0
630812,0
86437,0
